,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
16157,Bhadradri-Kothagudem,Palwancha,2019-09-07,25.6,29.5
16158,Bhadradri-Kothagudem,Palwancha,2019-09-08,25.7,32.0
16159,Bhadradri-Kothagudem,Palwancha,2019-09-09,26.7,34.0
16190,Bhadradri-Kothagudem,Burgampadu,2019-07-01,24.9,32.6
16191,Bhadradri-Kothagudem,Burgampadu,2019-07-02,25.7,30.6
16192,Bhadradri-Kothagudem,Burgampadu,2019-07-03,26.2,32.4
16193,Bhadradri-Kothagudem,Burgampadu,2019-07-04,27.5,34.8
16194,Bhadradri-Kothagudem,Burgampadu,2019-07-05,28.9,36.0
16195,Bhadradri-Kothagudem,Burgampadu,2019-07-06,25.8,33.2
16196,Bhadradri-Kothagudem,Burgampadu,2019-07-07,27.9,35.2
16197,Bhadradri-Kothagudem,Burgampadu,2019-07-08,27.5,37.8
16198,Bhadradri-Kothagudem,Burgampadu,2019-07-09,25.5,37.8
16199,Bhadradri-Kothagudem,Burgampadu,2019-07-10,26.7,37.6
16200,Bhadradri-Kothagudem,Burgampadu,2019-07-11,26.4,36.0
16201,Bhadradri-Kothagudem,Burgampadu,2019-07-12,25.0,37.2
16202,Bhadradri-Kothagudem,Burgampadu,2019-07-13,27.5,37.6
16203,Bhadradri-Kothagudem,Burgampadu,2019-07-14,25.1,37.9
16204,Bhadradri-Kothagudem,Burgampadu,2019-07-15,27.5,35.2
16205,Bhadradri-Kothagudem,Burgampadu,2019-07-16,27.5,38.0
16206,Bhadradri-Kothagudem,Burgampadu,2019-07-17,28.0,37.8
16207,Bhadradri-Kothagudem,Burgampadu,2019-07-18,27.8,37.8
16208,Bhadradri-Kothagudem,Burgampadu,2019-07-19,27.3,37.8
16209,Bhadradri-Kothagudem,Burgampadu,2019-07-20,27.4,35.2
16210,Bhadradri-Kothagudem,Burgampadu,2019-07-21,27.1,34.7
16211,Bhadradri-Kothagudem,Burgampadu,2019-07-22,27.4,37.8
16212,Bhadradri-Kothagudem,Burgampadu,2019-07-23,27.5,37.8
16213,Bhadradri-Kothagudem,Burgampadu,2019-07-24,27.5,37.7
16214,Bhadradri-Kothagudem,Burgampadu,2019-07-25,28.4,37.8
16215,Bhadradri-Kothagudem,Burgampadu,2019-07-26,24.8,35.8
16216,Bhadradri-Kothagudem,Burgampadu,2019-07-27,24.8,28.2
16217,Bhadradri-Kothagudem,Burgampadu,2019-07-28,24.9,28.0
16218,Bhadradri-Kothagudem,Burgampadu,2019-07-29,24.8,27.6
16219,Bhadradri-Kothagudem,Burgampadu,2019-07-30,24.9,28.2
16220,Bhadradri-Kothagudem,Burgampadu,2019-07-31,24.6,32.6
16221,Bhadradri-Kothagudem,Burgampadu,2019-08-01,24.6,35.2
16222,Bhadradri-Kothagudem,Burgampadu,2019-08-02,24.9,32.6
16223,Bhadradri-Kothagudem,Burgampadu,2019-08-03,24.8,27.3
16224,Bhadradri-Kothagudem,Burgampadu,2019-08-04,26.7,32.5
16225,Bhadradri-Kothagudem,Burgampadu,2019-08-05,26.7,33.3
16226,Bhadradri-Kothagudem,Burgampadu,2019-08-06,25.0,33.5
16227,Bhadradri-Kothagudem,Burgampadu,2019-08-07,24.9,27.9
16228,Bhadradri-Kothagudem,Burgampadu,2019-08-08,26.2,28.1
16229,Bhadradri-Kothagudem,Burgampadu,2019-08-09,24.9,34.8
16230,Bhadradri-Kothagudem,Burgampadu,2019-08-10,27.4,35.4
16231,Bhadradri-Kothagudem,Burgampadu,2019-08-11,27.5,35.2
16232,Bhadradri-Kothagudem,Burgampadu,2019-08-12,27.5,35.3
16233,Bhadradri-Kothagudem,Burgampadu,2019-08-13,27.5,32.6
16234,Bhadradri-Kothagudem,Burgampadu,2019-08-14,27.5,33.3
16235,Bhadradri-Kothagudem,Burgampadu,2019-08-15,27.1,35.5
16236,Bhadradri-Kothagudem,Burgampadu,2019-08-16,27.5,33.3
16237,Bhadradri-Kothagudem,Burgampadu,2019-08-17,26.9,35.2
16238,Bhadradri-Kothagudem,Burgampadu,2019-08-18,25.5,34.4
16239,Bhadradri-Kothagudem,Burgampadu,2019-08-19,25.3,33.8
16240,Bhadradri-Kothagudem,Burgampadu,2019-08-20,26.6,34.6
16241,Bhadradri-Kothagudem,Burgampadu,2019-08-21,26.8,32.5
16242,Bhadradri-Kothagudem,Burgampadu,2019-08-22,23.7,35.2
16243,Bhadradri-Kothagudem,Burgampadu,2019-08-23,24.8,33.2
16244,Bhadradri-Kothagudem,Burgampadu,2019-08-24,24.9,27.8
16245,Bhadradri-Kothagudem,Burgampadu,2019-08-25,25.3,32.2
16246,Bhadradri-Kothagudem,Burgampadu,2019-08-26,27.5,32.6
16247,Bhadradri-Kothagudem,Burgampadu,2019-08-27,24.7,35.3
16248,Bhadradri-Kothagudem,Burgampadu,2019-08-28,27.2,35.2
16249,Bhadradri-Kothagudem,Burgampadu,2019-08-29,26.5,35.2
16250,Bhadradri-Kothagudem,Burgampadu,2019-08-30,27.1,35.2
16251,Bhadradri-Kothagudem,Burgampadu,2019-08-31,24.7,35.2
16252,Bhadradri-Kothagudem,Burgampadu,2019-09-01,24.9,32.6
16253,Bhadradri-Kothagudem,Burgampadu,2019-09-02,24.7,31.0
16254,Bhadradri-Kothagudem,Burgampadu,2019-09-03,26.2,27.5
16255,Bhadradri-Kothagudem,Burgampadu,2019-09-04,26.6,30.3
16256,Bhadradri-Kothagudem,Burgampadu,2019-09-05,24.3,32.6
16257,Bhadradri-Kothagudem,Burgampadu,2019-09-06,27.1,32.6
16258,Bhadradri-Kothagudem,Burgampadu,2019-09-07,26.4,30.1
16259,Bhadradri-Kothagudem,Burgampadu,2019-09-08,26.6,31.0
16260,Bhadradri-Kothagudem,Burgampadu,2019-09-09,27.4,32.7
16291,Bhadradri-Kothagudem,Bhadrachalam,2019-07-01,24.2,32.6
16292,Bhadradri-Kothagudem,Bhadrachalam,2019-07-02,25.2,30.4
16293,Bhadradri-Kothagudem,Bhadrachalam,2019-07-03,26.0,30.8
16294,Bhadradri-Kothagudem,Bhadrachalam,2019-07-04,26.5,32.8
16295,Bhadradri-Kothagudem,Bhadrachalam,2019-07-05,28.0,35.9
16296,Bhadradri-Kothagudem,Bhadrachalam,2019-07-06,25.8,32.9
16297,Bhadradri-Kothagudem,Bhadrachalam,2019-07-07,27.5,34.6
16298,Bhadradri-Kothagudem,Bhadrachalam,2019-07-08,26.9,35.7
16299,Bhadradri-Kothagudem,Bhadrachalam,2019-07-09,25.4,35.6
16300,Bhadradri-Kothagudem,Bhadrachalam,2019-07-10,26.8,34.8
16301,Bhadradri-Kothagudem,Bhadrachalam,2019-07-11,26.3,35.9
16302,Bhadradri-Kothagudem,Bhadrachalam,2019-07-12,24.8,35.6
16303,Bhadradri-Kothagudem,Bhadrachalam,2019-07-13,26.9,35.5
16304,Bhadradri-Kothagudem,Bhadrachalam,2019-07-14,25.3,35.4
16305,Bhadradri-Kothagudem,Bhadrachalam,2019-07-15,27.5,36.2
16306,Bhadradri-Kothagudem,Bhadrachalam,2019-07-16,26.8,36.3
16307,Bhadradri-Kothagudem,Bhadrachalam,2019-07-17,29.7,37.5
16308,Bhadradri-Kothagudem,Bhadrachalam,2019-07-18,27.8,37.8
16309,Bhadradri-Kothagudem,Bhadrachalam,2019-07-19,26.5,35.9
16310,Bhadradri-Kothagudem,Bhadrachalam,2019-07-20,27.4,35.3
16311,Bhadradri-Kothagudem,Bhadrachalam,2019-07-21,27.4,34.2
16312,Bhadradri-Kothagudem,Bhadrachalam,2019-07-22,27.5,37.6
16313,Bhadradri-Kothagudem,Bhadrachalam,2019-07-23,27.4,37.9
16314,Bhadradri-Kothagudem,Bhadrachalam,2019-07-24,27.5,37.8
16315,Bhadradri-Kothagudem,Bhadrachalam,2019-07-25,28.5,37.2
16316,Bhadradri-Kothagudem,Bhadrachalam,2019-07-26,24.9,35.7
16317,Bhadradri-Kothagudem,Bhadrachalam,2019-07-27,24.6,27.9
16318,Bhadradri-Kothagudem,Bhadrachalam,2019-07-28,24.7,28.0
16319,Bhadradri-Kothagudem,Bhadrachalam,2019-07-29,24.1,27.7
16320,Bhadradri-Kothagudem,Bhadrachalam,2019-07-30,24.3,28.0
16321,Bhadradri-Kothagudem,Bhadrachalam,2019-07-31,24.7,33.0
16322,Bhadradri-Kothagudem,Bhadrachalam,2019-08-01,24.6,35.2
16323,Bhadradri-Kothagudem,Bhadrachalam,2019-08-02,24.9,31.5
16324,Bhadradri-Kothagudem,Bhadrachalam,2019-08-03,24.7,27.9
16325,Bhadradri-Kothagudem,Bhadrachalam,2019-08-04,27.5,30.7
16326,Bhadradri-Kothagudem,Bhadrachalam,2019-08-05,27.5,33.2
16327,Bhadradri-Kothagudem,Bhadrachalam,2019-08-06,25.0,33.7
16328,Bhadradri-Kothagudem,Bhadrachalam,2019-08-07,24.9,28.1
16329,Bhadradri-Kothagudem,Bhadrachalam,2019-08-08,25.0,28.2
16330,Bhadradri-Kothagudem,Bhadrachalam,2019-08-09,24.5,32.8
16331,Bhadradri-Kothagudem,Bhadrachalam,2019-08-10,26.6,34.8
16332,Bhadradri-Kothagudem,Bhadrachalam,2019-08-11,27.4,34.5
16333,Bhadradri-Kothagudem,Bhadrachalam,2019-08-12,27.5,34.0
16334,Bhadradri-Kothagudem,Bhadrachalam,2019-08-13,27.5,32.7
16335,Bhadradri-Kothagudem,Bhadrachalam,2019-08-14,27.2,32.7
16336,Bhadradri-Kothagudem,Bhadrachalam,2019-08-15,27.2,34.5
16337,Bhadradri-Kothagudem,Bhadrachalam,2019-08-16,26.5,32.9
16338,Bhadradri-Kothagudem,Bhadrachalam,2019-08-17,27.2,33.9
16339,Bhadradri-Kothagudem,Bhadrachalam,2019-08-18,24.9,35.1
16340,Bhadradri-Kothagudem,Bhadrachalam,2019-08-19,24.2,33.5
16341,Bhadradri-Kothagudem,Bhadrachalam,2019-08-20,27.0,36.4
16342,Bhadradri-Kothagudem,Bhadrachalam,2019-08-21,26.9,32.6
16343,Bhadradri-Kothagudem,Bhadrachalam,2019-08-22,24.7,34.1
16344,Bhadradri-Kothagudem,Bhadrachalam,2019-08-23,24.9,33.0
16345,Bhadradri-Kothagudem,Bhadrachalam,2019-08-24,24.1,28.2
16346,Bhadradri-Kothagudem,Bhadrachalam,2019-08-25,25.9,31.8
16347,Bhadradri-Kothagudem,Bhadrachalam,2019-08-26,27.5,32.8
16348,Bhadradri-Kothagudem,Bhadrachalam,2019-08-27,25.3,34.5
16349,Bhadradri-Kothagudem,Bhadrachalam,2019-08-28,27.5,34.6
16350,Bhadradri-Kothagudem,Bhadrachalam,2019-08-29,26.9,35.3
16351,Bhadradri-Kothagudem,Bhadrachalam,2019-08-30,27.3,35.6
16352,Bhadradri-Kothagudem,Bhadrachalam,2019-08-31,23.6,35.4
16353,Bhadradri-Kothagudem,Bhadrachalam,2019-09-01,24.3,31.4
16354,Bhadradri-Kothagudem,Bhadrachalam,2019-09-02,24.9,31.9
16355,Bhadradri-Kothagudem,Bhadrachalam,2019-09-03,27.5,28.6
16356,Bhadradri-Kothagudem,Bhadrachalam,2019-09-04,27.5,29.7
16357,Bhadradri-Kothagudem,Bhadrachalam,2019-09-05,24.3,31.6
16358,Bhadradri-Kothagudem,Bhadrachalam,2019-09-06,27.4,31.7
16359,Bhadradri-Kothagudem,Bhadrachalam,2019-09-07,27.2,30.0
16360,Bhadradri-Kothagudem,Bhadrachalam,2019-09-08,27.3,31.3
16361,Bhadradri-Kothagudem,Bhadrachalam,2019-09-09,26.1,32.6
16392,Bhadradri-Kothagudem,Mulakalapalle,2019-07-01,24.7,32.3
16393,Bhadradri-Kothagudem,Mulakalapalle,2019-07-02,25.4,31.0
16394,Bhadradri-Kothagudem,Mulakalapalle,2019-07-03,26.1,31.4
16395,Bhadradri-Kothagudem,Mulakalapalle,2019-07-04,27.6,33.5
16396,Bhadradri-Kothagudem,Mulakalapalle,2019-07-05,29.0,37.0
16397,Bhadradri-Kothagudem,Mulakalapalle,2019-07-06,25.7,32.3
16398,Bhadradri-Kothagudem,Mulakalapalle,2019-07-07,28.2,35.2
16399,Bhadradri-Kothagudem,Mulakalapalle,2019-07-08,26.1,35.9
16400,Bhadradri-Kothagudem,Mulakalapalle,2019-07-09,24.9,36.5
16401,Bhadradri-Kothagudem,Mulakalapalle,2019-07-10,26.6,35.5
16402,Bhadradri-Kothagudem,Mulakalapalle,2019-07-11,25.6,36.6
16403,Bhadradri-Kothagudem,Mulakalapalle,2019-07-12,25.3,36.5
16404,Bhadradri-Kothagudem,Mulakalapalle,2019-07-13,27.7,36.3
16405,Bhadradri-Kothagudem,Mulakalapalle,2019-07-14,25.1,36.5
16406,Bhadradri-Kothagudem,Mulakalapalle,2019-07-15,27.0,34.7
16407,Bhadradri-Kothagudem,Mulakalapalle,2019-07-16,24.9,35.6
16408,Bhadradri-Kothagudem,Mulakalapalle,2019-07-17,26.3,36.9
16409,Bhadradri-Kothagudem,Mulakalapalle,2019-07-18,27.8,37.7
16410,Bhadradri-Kothagudem,Mulakalapalle,2019-07-19,25.5,36.5
16411,Bhadradri-Kothagudem,Mulakalapalle,2019-07-20,26.0,32.7
16412,Bhadradri-Kothagudem,Mulakalapalle,2019-07-21,25.7,32.6
16413,Bhadradri-Kothagudem,Mulakalapalle,2019-07-22,26.7,36.0
16414,Bhadradri-Kothagudem,Mulakalapalle,2019-07-23,26.1,36.8
16415,Bhadradri-Kothagudem,Mulakalapalle,2019-07-24,26.0,36.0
16416,Bhadradri-Kothagudem,Mulakalapalle,2019-07-25,27.5,37.8
16417,Bhadradri-Kothagudem,Mulakalapalle,2019-07-26,24.6,35.0
16418,Bhadradri-Kothagudem,Mulakalapalle,2019-07-27,24.2,26.3
16419,Bhadradri-Kothagudem,Mulakalapalle,2019-07-28,24.1,26.3
16420,Bhadradri-Kothagudem,Mulakalapalle,2019-07-29,24.4,25.6
16421,Bhadradri-Kothagudem,Mulakalapalle,2019-07-30,24.8,26.9
16422,Bhadradri-Kothagudem,Mulakalapalle,2019-07-31,24.3,32.0
