district,Mandal,Date,temp_min ,temp_max 
Adilabad,Inderavelly,11-03-2020,24.9,35.9
Adilabad,Inderavelly,12-03-2020,21.8,35.6
Adilabad,Inderavelly,13-03-2020,22,35.7
Adilabad,Inderavelly,14-03-2020,21.5,32.6
Adilabad,Inderavelly,15-03-2020,22.4,32.6
Adilabad,Inderavelly,16-03-2020,21.8,33
Adilabad,Inderavelly,17-03-2020,22.4,34.7
Adilabad,Inderavelly,18-03-2020,22.6,35.8
Adilabad,Inderavelly,19-03-2020,21.9,36.8
Adilabad,Inderavelly,20-03-2020,20.6,36.8
Adilabad,Inderavelly,21-03-2020,20.7,36.1
Adilabad,Inderavelly,22-03-2020,17.4,35.5
Adilabad,Inderavelly,23-03-2020,20.4,35.3
Adilabad,Inderavelly,24-03-2020,22.3,36.6
Adilabad,Inderavelly,25-03-2020,21.4,35.7
Adilabad,Inderavelly,26-03-2020,20.4,35.9
Adilabad,Inderavelly,27-03-2020,21.7,36.6
Adilabad,Inderavelly,28-03-2020,22.5,36.7
Adilabad,Inderavelly,29-03-2020,21.5,36.6
Adilabad,Inderavelly,30-03-2020,21.9,37.1
Adilabad,Inderavelly,31-03-2020,21.2,36.8
Adilabad,Gudihathnur,01-01-2020,16.2,25
Adilabad,Gudihathnur,02-01-2020,17.4,25.7
Adilabad,Gudihathnur,03-01-2020,16.1,23.1
Adilabad,Gudihathnur,04-01-2020,13.9,18.7
Adilabad,Gudihathnur,05-01-2020,13.9,23.6
Adilabad,Gudihathnur,06-01-2020,12.4,25.1
Adilabad,Gudihathnur,07-01-2020,14.6,28.2
Adilabad,Gudihathnur,08-01-2020,19.3,28.7
Adilabad,Gudihathnur,09-01-2020,19.6,29
Adilabad,Gudihathnur,10-01-2020,12.3,23.2
Adilabad,Gudihathnur,11-01-2020,10.8,25
Adilabad,Gudihathnur,12-01-2020,9.8,26
Adilabad,Gudihathnur,13-01-2020,8.9,27.9
Adilabad,Gudihathnur,14-01-2020,13.5,30.1
Adilabad,Gudihathnur,15-01-2020,16.9,30.2
Adilabad,Gudihathnur,16-01-2020,16.9,29
Adilabad,Gudihathnur,17-01-2020,17.8,29
Adilabad,Gudihathnur,18-01-2020,16.8,28.7
Adilabad,Gudihathnur,19-01-2020,16.9,29.1
Adilabad,Gudihathnur,20-01-2020,15.6,29.9
Adilabad,Gudihathnur,21-01-2020,15.7,26.8
Adilabad,Gudihathnur,22-01-2020,19.4,30.4
Adilabad,Gudihathnur,23-01-2020,16.1,30.6
Adilabad,Gudihathnur,24-01-2020,16.9,33
Adilabad,Gudihathnur,25-01-2020,15.9,31.1
Adilabad,Gudihathnur,26-01-2020,17.1,32
Adilabad,Gudihathnur,27-01-2020,13.4,31
Adilabad,Gudihathnur,28-01-2020,17.9,35.2
Adilabad,Gudihathnur,29-01-2020,17.3,32.4
Adilabad,Gudihathnur,30-01-2020,16,30.3
Adilabad,Gudihathnur,31-01-2020,12.8,28.4
Adilabad,Gudihathnur,01-02-2020,16.4,28.8
Adilabad,Gudihathnur,02-02-2020,16.7,29
Adilabad,Gudihathnur,03-02-2020,18.3,28.2
Adilabad,Gudihathnur,04-02-2020,18.2,31.4
Adilabad,Gudihathnur,05-02-2020,19,32.5
Adilabad,Gudihathnur,06-02-2020,16.3,30.4
Adilabad,Gudihathnur,07-02-2020,16.2,33.5
Adilabad,Gudihathnur,08-02-2020,18,31.7
Adilabad,Gudihathnur,09-02-2020,15.4,21.4
Adilabad,Gudihathnur,10-02-2020,13.7,26.4
Adilabad,Gudihathnur,11-02-2020,15.5,30.1
Adilabad,Gudihathnur,12-02-2020,16.5,30.9
Adilabad,Gudihathnur,13-02-2020,14.7,31.2
Adilabad,Gudihathnur,14-02-2020,14.9,32.8
Adilabad,Gudihathnur,15-02-2020,17.1,32.9
Adilabad,Gudihathnur,16-02-2020,15.5,33.1
Adilabad,Gudihathnur,17-02-2020,15.2,33.4
Adilabad,Gudihathnur,18-02-2020,13,33
Adilabad,Gudihathnur,19-02-2020,12.3,32.9
Adilabad,Gudihathnur,20-02-2020,18.3,34.2
Adilabad,Gudihathnur,21-02-2020,19,32.1
Adilabad,Gudihathnur,22-02-2020,18.5,30.9
Adilabad,Gudihathnur,23-02-2020,18.6,35
Adilabad,Gudihathnur,24-02-2020,19,34.3
Adilabad,Gudihathnur,25-02-2020,20.1,35.3
Adilabad,Gudihathnur,26-02-2020,16.4,31.4
Adilabad,Gudihathnur,27-02-2020,14.1,32
Adilabad,Gudihathnur,28-02-2020,17,33.1
Adilabad,Gudihathnur,29-02-2020,16.8,33.8
Adilabad,Gudihathnur,01-03-2020,18.8,34
Adilabad,Gudihathnur,02-03-2020,18.8,33.9
Adilabad,Gudihathnur,03-03-2020,19.4,35.2
Adilabad,Gudihathnur,04-03-2020,18.1,36
Adilabad,Gudihathnur,05-03-2020,15.5,35.9
Adilabad,Gudihathnur,06-03-2020,19.2,34.6
Adilabad,Gudihathnur,07-03-2020,19.9,33.9
Adilabad,Gudihathnur,08-03-2020,21.1,33.9
Adilabad,Gudihathnur,09-03-2020,20.8,34.5
Adilabad,Gudihathnur,10-03-2020,21.7,33.8
Adilabad,Gudihathnur,11-03-2020,22.3,36.8
Adilabad,Gudihathnur,12-03-2020,20.9,34.1
Adilabad,Gudihathnur,13-03-2020,21.6,34.2
Adilabad,Gudihathnur,14-03-2020,20,33.6
Adilabad,Gudihathnur,15-03-2020,21,32.5
Adilabad,Gudihathnur,16-03-2020,21.6,33.9
Adilabad,Gudihathnur,17-03-2020,20.4,36
Adilabad,Gudihathnur,18-03-2020,20.4,36.4
Adilabad,Gudihathnur,19-03-2020,20.8,37.4
Adilabad,Gudihathnur,20-03-2020,19.9,37.8
Adilabad,Gudihathnur,21-03-2020,19.2,37.9
Adilabad,Gudihathnur,22-03-2020,16.2,37.4
Adilabad,Gudihathnur,23-03-2020,20.4,36.4
Adilabad,Gudihathnur,24-03-2020,22.3,38.2
Adilabad,Gudihathnur,25-03-2020,21.3,37.2
Adilabad,Gudihathnur,26-03-2020,21.3,37.2
Adilabad,Gudihathnur,27-03-2020,20.8,37.3
Adilabad,Gudihathnur,28-03-2020,22.7,38.3
Adilabad,Gudihathnur,29-03-2020,22.4,37.9
Adilabad,Gudihathnur,30-03-2020,21.6,37
Adilabad,Gudihathnur,31-03-2020,19.7,37.5
Adilabad,Adilabad Rural,01-01-2020,19.3,28
Adilabad,Adilabad Rural,02-01-2020,19.7,27.6
Adilabad,Adilabad Rural,03-01-2020,17.2,25
Adilabad,Adilabad Rural,04-01-2020,17.1,22.1
Adilabad,Adilabad Rural,05-01-2020,17,24.9
Adilabad,Adilabad Rural,06-01-2020,14.2,27.1
Adilabad,Adilabad Rural,07-01-2020,17.3,28.2
Adilabad,Adilabad Rural,08-01-2020,21.1,30.1
Adilabad,Adilabad Rural,09-01-2020,21.3,30.1
Adilabad,Adilabad Rural,10-01-2020,16.7,24.9
Adilabad,Adilabad Rural,11-01-2020,12.4,25.2
Adilabad,Adilabad Rural,12-01-2020,11.9,27.5
Adilabad,Adilabad Rural,13-01-2020,14.2,27.8
Adilabad,Adilabad Rural,14-01-2020,16.7,30.4
Adilabad,Adilabad Rural,15-01-2020,20.9,33
Adilabad,Adilabad Rural,16-01-2020,17.3,32.3
Adilabad,Adilabad Rural,17-01-2020,19.2,30.1
Adilabad,Adilabad Rural,18-01-2020,17.6,28.6
Adilabad,Adilabad Rural,19-01-2020,19.2,30.1
Adilabad,Adilabad Rural,20-01-2020,19.3,30.2
Adilabad,Adilabad Rural,21-01-2020,19.3,27.9
Adilabad,Adilabad Rural,22-01-2020,19.7,33.2
Adilabad,Adilabad Rural,23-01-2020,18.3,33
Adilabad,Adilabad Rural,24-01-2020,19.3,33.3
Adilabad,Adilabad Rural,25-01-2020,19.3,32.6
Adilabad,Adilabad Rural,26-01-2020,15,31.7
Adilabad,Adilabad Rural,27-01-2020,16.3,30.1
Adilabad,Adilabad Rural,28-01-2020,21.5,35.2
Adilabad,Adilabad Rural,29-01-2020,19.8,31.8
Adilabad,Adilabad Rural,30-01-2020,16.1,30.1
Adilabad,Adilabad Rural,31-01-2020,15.2,28.7
Adilabad,Adilabad Rural,01-02-2020,18.5,28.6
Adilabad,Adilabad Rural,02-02-2020,18,28.6
Adilabad,Adilabad Rural,03-02-2020,18.8,28.1
Adilabad,Adilabad Rural,04-02-2020,20,29.8
Adilabad,Adilabad Rural,05-02-2020,21.4,32.6
Adilabad,Adilabad Rural,06-02-2020,19.7,30.6
Adilabad,Adilabad Rural,07-02-2020,19.6,31.6
Adilabad,Adilabad Rural,08-02-2020,20.8,30.4
Adilabad,Adilabad Rural,09-02-2020,18.5,24.7
Adilabad,Adilabad Rural,10-02-2020,14.2,27.5
Adilabad,Adilabad Rural,11-02-2020,19.3,30.5
Adilabad,Adilabad Rural,12-02-2020,16.7,30.1
Adilabad,Adilabad Rural,13-02-2020,16.9,31.2
Adilabad,Adilabad Rural,14-02-2020,17.8,32.7
Adilabad,Adilabad Rural,15-02-2020,16.9,35.2
Adilabad,Adilabad Rural,16-02-2020,14.5,32.6
Adilabad,Adilabad Rural,17-02-2020,16.7,33.2
Adilabad,Adilabad Rural,18-02-2020,14.5,32.6
Adilabad,Adilabad Rural,19-02-2020,15.9,32.6
Adilabad,Adilabad Rural,20-02-2020,19,35.2
Adilabad,Adilabad Rural,21-02-2020,20,33.1
Adilabad,Adilabad Rural,22-02-2020,20.3,33
Adilabad,Adilabad Rural,23-02-2020,22.2,35.2
Adilabad,Adilabad Rural,24-02-2020,24.9,35.8
Adilabad,Adilabad Rural,25-02-2020,20.3,35.4
Adilabad,Adilabad Rural,26-02-2020,16.7,33.3
Adilabad,Adilabad Rural,27-02-2020,16.7,31.9
Adilabad,Adilabad Rural,28-02-2020,17.5,32.6
Adilabad,Adilabad Rural,29-02-2020,21.8,35.6
Adilabad,Adilabad Rural,01-03-2020,20.7,35.2
Adilabad,Adilabad Rural,02-03-2020,20.9,35.2
Adilabad,Adilabad Rural,03-03-2020,22.5,35.2
Adilabad,Adilabad Rural,04-03-2020,21.8,35.2
Adilabad,Adilabad Rural,05-03-2020,19.2,35.2
Adilabad,Adilabad Rural,06-03-2020,24.9,35.7
Adilabad,Adilabad Rural,07-03-2020,21.1,35.2
Adilabad,Adilabad Rural,08-03-2020,24.1,35.3
Adilabad,Adilabad Rural,09-03-2020,22.4,33.1
Adilabad,Adilabad Rural,10-03-2020,21.7,31.3
Adilabad,Adilabad Rural,11-03-2020,24.9,35.2
Adilabad,Adilabad Rural,12-03-2020,22,35.5
Adilabad,Adilabad Rural,13-03-2020,23.5,35.3
Adilabad,Adilabad Rural,14-03-2020,22.4,35.2
Adilabad,Adilabad Rural,15-03-2020,22.2,33.1
Adilabad,Adilabad Rural,16-03-2020,22.4,35.2
Adilabad,Adilabad Rural,17-03-2020,22.4,35.4
Adilabad,Adilabad Rural,18-03-2020,22.4,37.8
Adilabad,Adilabad Rural,19-03-2020,22.4,35.2
Adilabad,Adilabad Rural,20-03-2020,21.8,38
Adilabad,Adilabad Rural,21-03-2020,22.4,37.8
Adilabad,Adilabad Rural,22-03-2020,19.8,37.5
Adilabad,Adilabad Rural,23-03-2020,20.2,37.8
Adilabad,Adilabad Rural,24-03-2020,23.8,37.8
Adilabad,Adilabad Rural,25-03-2020,22.7,37.8
Adilabad,Adilabad Rural,26-03-2020,22.4,37.8
Adilabad,Adilabad Rural,27-03-2020,22.4,37.8
Adilabad,Adilabad Rural,28-03-2020,23.8,39.3
Adilabad,Adilabad Rural,29-03-2020,23,38.9
Adilabad,Adilabad Rural,30-03-2020,22.4,37.8
Adilabad,Adilabad Rural,31-03-2020,22.6,39.3
Adilabad,Adilabad Urban,01-01-2020,16.4,26.6
Adilabad,Adilabad Urban,02-01-2020,17.1,26.8
Adilabad,Adilabad Urban,03-01-2020,16.9,22.9
Adilabad,Adilabad Urban,04-01-2020,16.3,21.3
Adilabad,Adilabad Urban,05-01-2020,14.6,24.7
Adilabad,Adilabad Urban,06-01-2020,11.7,25
Adilabad,Adilabad Urban,07-01-2020,14.9,27
Adilabad,Adilabad Urban,08-01-2020,19.7,28.5
Adilabad,Adilabad Urban,09-01-2020,19.7,29.4
Adilabad,Adilabad Urban,10-01-2020,13.2,24.5
Adilabad,Adilabad Urban,11-01-2020,11,24.3
Adilabad,Adilabad Urban,12-01-2020,9.9,25.6
Adilabad,Adilabad Urban,13-01-2020,10.1,27
Adilabad,Adilabad Urban,14-01-2020,13.3,29.4
Adilabad,Adilabad Urban,15-01-2020,16.1,30.3
Adilabad,Adilabad Urban,16-01-2020,17.4,30.3
Adilabad,Adilabad Urban,17-01-2020,18.5,29.7
Adilabad,Adilabad Urban,18-01-2020,17.4,28.2
Adilabad,Adilabad Urban,19-01-2020,17.3,29.1
Adilabad,Adilabad Urban,20-01-2020,15.8,30.1
Adilabad,Adilabad Urban,21-01-2020,16.2,27.1
Adilabad,Adilabad Urban,22-01-2020,19.3,31
Adilabad,Adilabad Urban,23-01-2020,17.4,31.5
Adilabad,Adilabad Urban,24-01-2020,16.9,31.5
Adilabad,Adilabad Urban,25-01-2020,16.1,31
Adilabad,Adilabad Urban,26-01-2020,15.7,31.3
Adilabad,Adilabad Urban,27-01-2020,13.7,30.9
Adilabad,Adilabad Urban,28-01-2020,21.4,34.2
Adilabad,Adilabad Urban,29-01-2020,17.9,31.8
Adilabad,Adilabad Urban,30-01-2020,15.3,30.6
Adilabad,Adilabad Urban,31-01-2020,13,29
Adilabad,Adilabad Urban,01-02-2020,15.6,28.4
Adilabad,Adilabad Urban,02-02-2020,16.6,28.4
Adilabad,Adilabad Urban,03-02-2020,19.1,27.7
Adilabad,Adilabad Urban,04-02-2020,17.8,30.1
Adilabad,Adilabad Urban,05-02-2020,20.1,31.8
Adilabad,Adilabad Urban,06-02-2020,17.1,30.3
Adilabad,Adilabad Urban,07-02-2020,17.1,31.2
Adilabad,Adilabad Urban,08-02-2020,19.2,29.5
Adilabad,Adilabad Urban,09-02-2020,16.2,23.1
Adilabad,Adilabad Urban,10-02-2020,14.7,26.5
Adilabad,Adilabad Urban,11-02-2020,15.9,28.9
Adilabad,Adilabad Urban,12-02-2020,16.7,30.8
Adilabad,Adilabad Urban,13-02-2020,14.8,31.4
Adilabad,Adilabad Urban,14-02-2020,17.3,32.6
Adilabad,Adilabad Urban,15-02-2020,15.8,34
Adilabad,Adilabad Urban,16-02-2020,15.7,33.5
Adilabad,Adilabad Urban,17-02-2020,14.7,33.5
Adilabad,Adilabad Urban,18-02-2020,12.2,33.3
Adilabad,Adilabad Urban,19-02-2020,13.2,33.7
Adilabad,Adilabad Urban,20-02-2020,19.6,35
Adilabad,Adilabad Urban,21-02-2020,20.5,33.5
Adilabad,Adilabad Urban,22-02-2020,21.4,32.5
Adilabad,Adilabad Urban,23-02-2020,22.6,34.9
Adilabad,Adilabad Urban,24-02-2020,22.2,34.4
Adilabad,Adilabad Urban,25-02-2020,19.9,35
Adilabad,Adilabad Urban,26-02-2020,14.8,32.2
Adilabad,Adilabad Urban,27-02-2020,13.3,32.2
Adilabad,Adilabad Urban,28-02-2020,14.6,33.3
Adilabad,Adilabad Urban,29-02-2020,16.6,34.6
Adilabad,Adilabad Urban,01-03-2020,19.7,34.9
Adilabad,Adilabad Urban,02-03-2020,20.2,34.2
Adilabad,Adilabad Urban,03-03-2020,22.8,34.9
Adilabad,Adilabad Urban,04-03-2020,20.7,36.4
Adilabad,Adilabad Urban,05-03-2020,17.1,35.5
Adilabad,Adilabad Urban,06-03-2020,22.5,34.3
Adilabad,Adilabad Urban,07-03-2020,21,34.6
Adilabad,Adilabad Urban,08-03-2020,21.7,33.5
Adilabad,Adilabad Urban,09-03-2020,22.1,33
Adilabad,Adilabad Urban,10-03-2020,21.9,32.9
Adilabad,Adilabad Urban,11-03-2020,24.7,36.4
Adilabad,Adilabad Urban,12-03-2020,23.1,35.7
Adilabad,Adilabad Urban,13-03-2020,24.5,35.7
Adilabad,Adilabad Urban,14-03-2020,22.6,34.2
Adilabad,Adilabad Urban,15-03-2020,21.7,32.7
Adilabad,Adilabad Urban,16-03-2020,21.7,34.8
Adilabad,Adilabad Urban,17-03-2020,22,35.8
Adilabad,Adilabad Urban,18-03-2020,21.4,37
Adilabad,Adilabad Urban,19-03-2020,20.6,36.4
Adilabad,Adilabad Urban,20-03-2020,20.8,37.6
Adilabad,Adilabad Urban,21-03-2020,20.3,37.2
Adilabad,Adilabad Urban,22-03-2020,18,36.6
Adilabad,Adilabad Urban,23-03-2020,20.6,37.3
Adilabad,Adilabad Urban,24-03-2020,24.6,38.1
Adilabad,Adilabad Urban,25-03-2020,23.2,37.5
Adilabad,Adilabad Urban,26-03-2020,21.9,37.6
Adilabad,Adilabad Urban,27-03-2020,23.2,37.9
Adilabad,Adilabad Urban,28-03-2020,23.7,38.7
Adilabad,Adilabad Urban,29-03-2020,22.7,37.9
Adilabad,Adilabad Urban,30-03-2020,22.4,38.3
Adilabad,Adilabad Urban,31-03-2020,21.8,38.2
Adilabad,Mavala,01-01-2020,16.4,27.7
Adilabad,Mavala,02-01-2020,19.6,27.4
Adilabad,Mavala,03-01-2020,16.9,24.9
Adilabad,Mavala,04-01-2020,16.7,22.9
Adilabad,Mavala,05-01-2020,17.4,24.9
Adilabad,Mavala,06-01-2020,11.1,25.2
Adilabad,Mavala,07-01-2020,14.5,27.7
Adilabad,Mavala,08-01-2020,19.8,29.7
Adilabad,Mavala,09-01-2020,20,30.4
Adilabad,Mavala,10-01-2020,13.4,24.9
Adilabad,Mavala,11-01-2020,12.3,24.9
Adilabad,Mavala,12-01-2020,9.1,25.5
Adilabad,Mavala,13-01-2020,9.9,28
Adilabad,Mavala,14-01-2020,13.3,30.2
Adilabad,Mavala,15-01-2020,15.6,32.9
Adilabad,Mavala,16-01-2020,17.4,30.4
Adilabad,Mavala,17-01-2020,19.2,30.5
Adilabad,Mavala,18-01-2020,17,28.2
Adilabad,Mavala,19-01-2020,16.9,30.3
Adilabad,Mavala,20-01-2020,15.9,30.2
Adilabad,Mavala,21-01-2020,16.7,28
Adilabad,Mavala,22-01-2020,19.3,30.7
Adilabad,Mavala,23-01-2020,17,32.7
Adilabad,Mavala,24-01-2020,16.8,32.6
Adilabad,Mavala,25-01-2020,16.9,30.1
Adilabad,Mavala,26-01-2020,15.4,32.1
Adilabad,Mavala,27-01-2020,13.8,30.1
Adilabad,Mavala,28-01-2020,22.4,34.3
Adilabad,Mavala,29-01-2020,18.2,32.7
Adilabad,Mavala,30-01-2020,17.1,30.2
Adilabad,Mavala,31-01-2020,13.3,30.1
Adilabad,Mavala,01-02-2020,15.4,29.6
Adilabad,Mavala,02-02-2020,18.7,29.6
Adilabad,Mavala,03-02-2020,19,29.5
Adilabad,Mavala,04-02-2020,19.5,30.1
Adilabad,Mavala,05-02-2020,21.1,31.7
Adilabad,Mavala,06-02-2020,17.1,30.5
Adilabad,Mavala,07-02-2020,19.5,32.7
Adilabad,Mavala,08-02-2020,19.9,30.2
Adilabad,Mavala,09-02-2020,16.2,23.1
Adilabad,Mavala,10-02-2020,14.7,26.5
Adilabad,Mavala,11-02-2020,16.6,29.6
Adilabad,Mavala,12-02-2020,17.1,30.1
Adilabad,Mavala,13-02-2020,17.4,31.4
Adilabad,Mavala,14-02-2020,18.9,33.3
Adilabad,Mavala,15-02-2020,16.4,32.9
Adilabad,Mavala,16-02-2020,15.7,33.5
Adilabad,Mavala,17-02-2020,15.7,32.6
Adilabad,Mavala,18-02-2020,13.1,32.6
Adilabad,Mavala,19-02-2020,15.4,32.6
Adilabad,Mavala,20-02-2020,22.2,35.3
Adilabad,Mavala,21-02-2020,19.6,33.3
Adilabad,Mavala,22-02-2020,21.5,33.2
Adilabad,Mavala,23-02-2020,22.6,35.8
Adilabad,Mavala,24-02-2020,21.6,34.8
Adilabad,Mavala,25-02-2020,20.4,35.2
Adilabad,Mavala,26-02-2020,15.1,33
Adilabad,Mavala,27-02-2020,14.9,32.7
Adilabad,Mavala,28-02-2020,15.3,33.3
Adilabad,Mavala,29-02-2020,17.5,34.3
Adilabad,Mavala,01-03-2020,19,35.1
Adilabad,Mavala,02-03-2020,21.3,34.2
Adilabad,Mavala,03-03-2020,23.7,35.5
Adilabad,Mavala,04-03-2020,20,35.8
Adilabad,Mavala,05-03-2020,18.3,35.6
Adilabad,Mavala,06-03-2020,22,35.5
Adilabad,Mavala,07-03-2020,22.4,34.7
Adilabad,Mavala,08-03-2020,23.8,32.8
Adilabad,Mavala,09-03-2020,22.1,34.7
Adilabad,Mavala,10-03-2020,21.6,32.9
Adilabad,Mavala,11-03-2020,24.9,36.3
Adilabad,Mavala,12-03-2020,22.8,35.8
Adilabad,Mavala,13-03-2020,24.5,35.9
Adilabad,Mavala,14-03-2020,24.9,33.2
Adilabad,Mavala,15-03-2020,21.3,33.2
Adilabad,Mavala,16-03-2020,22.3,34.9
Adilabad,Mavala,17-03-2020,22.4,35.9
Adilabad,Mavala,18-03-2020,21.6,35.2
Adilabad,Mavala,19-03-2020,21.5,35.2
Adilabad,Mavala,20-03-2020,22.4,38
Adilabad,Mavala,21-03-2020,22.4,37.7
Adilabad,Mavala,22-03-2020,17,36
Adilabad,Mavala,23-03-2020,20.3,37.8
Adilabad,Mavala,24-03-2020,27,37.7
Adilabad,Mavala,25-03-2020,24.2,37.5
Adilabad,Mavala,26-03-2020,21.8,37.7
Adilabad,Mavala,27-03-2020,22.6,37.8
Adilabad,Mavala,28-03-2020,24.9,38.6
Adilabad,Mavala,29-03-2020,23.4,37.8
Adilabad,Mavala,30-03-2020,22.3,37.8
Adilabad,Mavala,31-03-2020,22,37.8
Adilabad,Tamsi,01-01-2020,16.3,25.7
Adilabad,Tamsi,02-01-2020,16.7,26.2
Adilabad,Tamsi,03-01-2020,16.5,22.2
Adilabad,Tamsi,04-01-2020,15.1,21.9
Adilabad,Tamsi,05-01-2020,13.4,24.6
Adilabad,Tamsi,06-01-2020,10.6,24.4
Adilabad,Tamsi,07-01-2020,14.1,27
Adilabad,Tamsi,08-01-2020,18.9,30.5
Adilabad,Tamsi,09-01-2020,19.6,31.5
Adilabad,Tamsi,10-01-2020,11.3,24.2
Adilabad,Tamsi,11-01-2020,9.7,24
Adilabad,Tamsi,12-01-2020,8.3,25
Adilabad,Tamsi,13-01-2020,8.1,26.5
Adilabad,Tamsi,14-01-2020,10.8,29.6
Adilabad,Tamsi,15-01-2020,14.4,30.2
Adilabad,Tamsi,16-01-2020,15.4,30.5
Adilabad,Tamsi,17-01-2020,17,30.9
Adilabad,Tamsi,18-01-2020,15.7,29
Adilabad,Tamsi,19-01-2020,16,29.9
Adilabad,Tamsi,20-01-2020,15.3,30.9
Adilabad,Tamsi,21-01-2020,14.5,26.9
Adilabad,Tamsi,22-01-2020,17.3,31.4
Adilabad,Tamsi,23-01-2020,15.7,30.6
Adilabad,Tamsi,24-01-2020,15.5,31.1
Adilabad,Tamsi,25-01-2020,14.4,29.9
Adilabad,Tamsi,26-01-2020,13.2,30.2
Adilabad,Tamsi,27-01-2020,12.3,30.8
Adilabad,Tamsi,28-01-2020,19.2,34.5
Adilabad,Tamsi,29-01-2020,16.4,32.7
Adilabad,Tamsi,30-01-2020,14,29.7
Adilabad,Tamsi,31-01-2020,10.8,29
Adilabad,Tamsi,01-02-2020,14.5,27.8
Adilabad,Tamsi,02-02-2020,14.9,28.4
Adilabad,Tamsi,03-02-2020,18.5,27.9
Adilabad,Tamsi,04-02-2020,15.9,30.8
Adilabad,Tamsi,05-02-2020,18.1,34.2
Adilabad,Tamsi,06-02-2020,16.1,30.4
Adilabad,Tamsi,07-02-2020,16.5,31.1
Adilabad,Tamsi,08-02-2020,18.7,29.3
Adilabad,Tamsi,09-02-2020,15.6,23
Adilabad,Tamsi,10-02-2020,13.3,26.5
Adilabad,Tamsi,11-02-2020,14.3,28.4
Adilabad,Tamsi,12-02-2020,15.4,31.3
Adilabad,Tamsi,13-02-2020,12.7,31.2
Adilabad,Tamsi,14-02-2020,15.1,32.6
Adilabad,Tamsi,15-02-2020,13.7,33.8
Adilabad,Tamsi,16-02-2020,13.3,33.4
Adilabad,Tamsi,17-02-2020,12.7,33.5
Adilabad,Tamsi,18-02-2020,9.6,33.4
Adilabad,Tamsi,19-02-2020,10.8,33.9
Adilabad,Tamsi,20-02-2020,16.1,34.9
Adilabad,Tamsi,21-02-2020,17.8,33.5
Adilabad,Tamsi,22-02-2020,17.4,32.2
Adilabad,Tamsi,23-02-2020,17.6,34.3
Adilabad,Tamsi,24-02-2020,21.5,34.5
Adilabad,Tamsi,25-02-2020,18.8,35.9
Adilabad,Tamsi,26-02-2020,12.3,31.7
Adilabad,Tamsi,27-02-2020,10.8,31.9
Adilabad,Tamsi,28-02-2020,12.5,34
Adilabad,Tamsi,29-02-2020,14.4,35.3
Adilabad,Tamsi,01-03-2020,16.6,35.3
Adilabad,Tamsi,02-03-2020,18.9,34.7
Adilabad,Tamsi,03-03-2020,20.5,35.3
Adilabad,Tamsi,04-03-2020,17.4,35.8
Adilabad,Tamsi,05-03-2020,17,36.4
Adilabad,Tamsi,06-03-2020,20.9,34.8
Adilabad,Tamsi,07-03-2020,19.8,35.6
Adilabad,Tamsi,08-03-2020,19.1,33.8
Adilabad,Tamsi,09-03-2020,20.6,33.2
Adilabad,Tamsi,10-03-2020,20.4,34.7
Adilabad,Tamsi,11-03-2020,23.1,35.2
Adilabad,Tamsi,12-03-2020,22.1,36
Adilabad,Tamsi,13-03-2020,21.9,36.1
Adilabad,Tamsi,14-03-2020,22.1,34.6
Adilabad,Tamsi,15-03-2020,20.1,33.6
Adilabad,Tamsi,16-03-2020,20.4,36.2
Adilabad,Tamsi,17-03-2020,20.8,36.8
Adilabad,Tamsi,18-03-2020,20.3,37.4
Adilabad,Tamsi,19-03-2020,20.1,36.8
Adilabad,Tamsi,20-03-2020,19.2,37.6
Adilabad,Tamsi,21-03-2020,18.9,38
Adilabad,Tamsi,22-03-2020,15.8,36.8
Adilabad,Tamsi,23-03-2020,19.2,38
Adilabad,Tamsi,24-03-2020,21.8,37.9
Adilabad,Tamsi,25-03-2020,21.6,38.3
Adilabad,Tamsi,26-03-2020,20.4,37.1
Adilabad,Tamsi,27-03-2020,21.3,37.4
Adilabad,Tamsi,28-03-2020,24.1,39.3
Adilabad,Tamsi,29-03-2020,21.9,38.3
Adilabad,Tamsi,30-03-2020,21,38.8
Adilabad,Tamsi,31-03-2020,21.4,38.2
Adilabad,Talamadugu,01-01-2020,16.6,26
Adilabad,Talamadugu,02-01-2020,17.1,26.2
Adilabad,Talamadugu,03-01-2020,16.7,22.6
Adilabad,Talamadugu,04-01-2020,15.9,21
Adilabad,Talamadugu,05-01-2020,14.4,24.8
Adilabad,Talamadugu,06-01-2020,11.2,24.7
Adilabad,Talamadugu,07-01-2020,15,27.4
Adilabad,Talamadugu,08-01-2020,19.2,29.4
Adilabad,Talamadugu,09-01-2020,20.7,29.7
Adilabad,Talamadugu,10-01-2020,12.1,24.2
Adilabad,Talamadugu,11-01-2020,10.3,24.5
Adilabad,Talamadugu,12-01-2020,9.8,26
Adilabad,Talamadugu,13-01-2020,11.1,28
Adilabad,Talamadugu,14-01-2020,13,30.4
Adilabad,Talamadugu,15-01-2020,17.2,31.4
Adilabad,Talamadugu,16-01-2020,18.5,30.5
Adilabad,Talamadugu,17-01-2020,18.7,30.2
Adilabad,Talamadugu,18-01-2020,16.9,29.4
Adilabad,Talamadugu,19-01-2020,16.9,29.4
Adilabad,Talamadugu,20-01-2020,15.4,30.9
Adilabad,Talamadugu,21-01-2020,15.3,27.5
Adilabad,Talamadugu,22-01-2020,19.7,30.3
Adilabad,Talamadugu,23-01-2020,17,30.9
